movie_id,castid,department,gender,id,job,name,profilepath
100,52fe4217c3a36847f80035c1,Directing,2,956,Director,Guy Ritchie,uLpiixgcko2W5GLsqBEvSfluyEsjpg
100,52fe4217c3a36847f80035c7,Production,2,957,Producer,Matthew Vaughn,Dnbz3B7yy4u0abixuD5LakZgsyjpg
100,52fe4217c3a36847f80035cd,Sound,2,959,Original Music Composer,Matthew Vaughn,
100,52fe4217c3a36847f80035d3,Sound,2,960,Original Music Composer,John Murphy,None
100,52fe4217c3a36847f80035d9,Camera,2,966,Director of Photography,Tim MauriceJones,None
100,52fe4217c3a36847f80035df,Art,0,967,Production Design,Iain Andrews,None
100,52fe4217c3a36847f80035e5,Art,0,968,Production Design,Eve Mavrakis,None
100,52fe4217c3a36847f80035eb,Production,1,970,Casting,Celestia Fox,None
100,52fe4217c3a36847f80035f1,Production,2,956,Casting,Guy Ritchie,uLpiixgcko2W5GLsqBEvSfluyEsjpg
100,52fe4217c3a36847f80035f7,Editing,0,971,Editor,Niven Howie,None
100,52fe4217c3a36847f8003651,Writing,2,956,Screenplay,Guy Ritchie,uLpiixgcko2W5GLsqBEvSfluyEsjpg
100,534feadf0e0a267eab000f7c,Costume  MakeUp,0,39670,Costume Design,Stephanie Collie,None
100010,52fe49c7c3a36847f81a5a21,Directing,2,14855,Director,Frank Borzage,ywsES5vf5uH4GelIDmaJWJAhdOGjpg
100010,52fe49c7c3a36847f81a5a3f,Writing,2,96253,Screenplay,Wells Root,None
100010,52fe49c7c3a36847f81a5a2d,Writing,0,171837,Story,John Sutherland,vMzn5BoqA09WoKyj0lyGk8eTiHjpg
100010,52fe49c7c3a36847f81a5a45,Writing,0,1022764,Screenplay,Harvey S Haislip,None
100010,52fe49c7c3a36847f81a5a27,Writing,0,1022764,Story,Harvey S Haislip,None
100017,53f5e242c3a36833f7003a15,Directing,0,40016,Director,Angelina Maccarone,None
100017,53f5e255c3a36833f7003a18,Writing,0,1355322,Screenplay,Susanne Billig,None
100017,58612dadc3a3681a620306a2,Crew,0,1398486,Compositors,Jakob Hansonis,None
100017,58612dbdc3a3681a620306af,Crew,0,1469094,Compositors,Hartmut Ewert,None
100032,59ac6d9f925141079d033344,Writing,2,36116,Writer,William Bast,None
100032,59ac6f6192514107af034d14,Production,2,51522,Executive Producer,Frank von Zerneck,None
100032,59ac6f74925141072f035327,Production,0,70944,Executive Producer,Robert M Sertner,None
100032,59ac6db3925141078a035b66,Writing,2,130018,Writer,Paul Huson,None
100032,52fe49c7c3a36847f81a5c7f,Directing,2,167403,Director,Larry Elikann,None
100042,54e36a7bc3a3684897001610,Camera,2,2507,Director of Photography,Matthew F Leonetti,None
100042,54e36a2a92514119530096e6,Production,2,6114,Executive Producer,Marc S Fischer,None
100042,54e36a99c3a368454b008dbf,Production,2,7415,Casting,Rick Montgomery,None
100042,52fe49c8c3a36847f81a5ecb,Directing,2,7395,Director,Bobby Farrelly,8rlgvqmsfUiDTfywVGnJbamah03jpg
100042,54e369d9c3a36848970015fc,Production,2,7395,Producer,Bobby Farrelly,8rlgvqmsfUiDTfywVGnJbamah03jpg
100042,54e369a9925141454f007352,Writing,2,7395,Writer,Bobby Farrelly,8rlgvqmsfUiDTfywVGnJbamah03jpg
100042,52fe49c8c3a36847f81a5ed1,Directing,2,7396,Director,Peter Farrelly,gJcM7v6tTOKXfiqhtH3GcCyojgvjpg
100042,54e369e29251412c8e003800,Production,2,7396,Producer,Peter Farrelly,gJcM7v6tTOKXfiqhtH3GcCyojgvjpg
100042,54e369a09251411956009e29,Writing,2,7396,Writer,Peter Farrelly,gJcM7v6tTOKXfiqhtH3GcCyojgvjpg
100042,54e369fe9251412c8e003803,Production,2,7407,Producer,Bradley Thomas,None
100042,54e36a10c3a368454100acdf,Production,2,7408,Producer,Charles B Wessler,None
100042,56abe1229251417e1a00368e,Costume  MakeUp,2,15017,Makeup Artist,Bill Corso,iL7zT7LUL5p7aBuKfQa4vXF4bAtjpg
100042,54e369bbc3a36823d4000e10,Writing,2,21800,Writer,Mike Cerrone,rRrB6B6ycK10P2xreQaWzFJ9CbCjpg
100042,54e36aa6925141454f007360,Art,2,42634,Production Design,Aaron Osborne,None
100042,54e36a1c9251411956009e39,Production,2,45830,Executive Producer,Danny Dimbort,None
100042,54e36a449251412c8e00380e,Production,2,51702,Executive Producer,Brad Krevoy,None
100042,54e36a61c3a368454100ace7,Production,2,51703,Executive Producer,Steven Stabler,None
100042,52fe49c8c3a36847f81a5ee3,Writing,2,55162,Writer,Bennett Yellin,None
100042,54e3695cc3a368087b003812,Writing,2,74619,Writer,Sean Anders,o3DDfIrbhETjJxuORuTEbm29DIUjpg
100042,54e36a36c3a368454b008da5,Production,2,179974,Executive Producer,Sean Anders,
100042,54e3697ec3a36857560086ea,Writing,0,212576,Writer,John Morris,7FLzIRy3Sf7r7PoVDnLLg1AJbdrjpg
100042,54e36a88c3a368575600870b,Editing,2,989320,Editor,Steven Rasch,None
100042,54e369c89251412c8e0037fb,Production,0,1027545,Producer,Riza Aziz,7r9bReeCJHFY577kdvWE62U11sbjpg
100042,54e369f0c3a36823d4000e21,Production,0,1027550,Producer,Joey McFarland,1FwGG5lkwaSj3NeAW6059XugCKLjpg
100042,54e36a51c3a368486f001551,Production,0,1428252,Executive Producer,Christian Mercuri,None
100042,54e36a6dc3a368454b008db8,Sound,0,1428255,Original Music Composer,Empire of the Sun,None
100046,5565a1a1c3a3687ad900163d,Production,2,23861,Executive Producer,Michael Cowan,9zsnwLhApq4ZPiPppq63i0KHUA2jpg
100046,52fe49c8c3a36847f81a5fad,Production,1,51856,Producer,Jenna Fischer,i8jVPF6H6OxuXcZwKUSNYJjkZJyjpg
100046,52fe49c8c3a36847f81a5fb3,Production,0,111212,Executive Producer,Michael O Gallant,None
100046,52fe49c8c3a36847f81a5fbf,Production,2,212267,Producer,Michael Nardelli,None
100046,52fe49c8c3a36847f81a5fd1,Sound,2,937093,Original Music Composer,Rich Ragsdale,None
100046,52fe49c8c3a36847f81a5f9b,Directing,0,1023127,Director,Lee Kirk,None
100046,570903249251415bc700321f,Writing,0,1023127,Writer,Lee Kirk,None
100046,52fe49c8c3a36847f81a5fb9,Production,0,1023134,Producer,Molly Hassell,None
100046,52fe49c8c3a36847f81a5fc5,Production,0,1023140,Executive Producer,Tim Nardelli,None
100046,52fe49c8c3a36847f81a5fcb,Production,0,1023141,Producer,Brent Stiefel,None
100085,52fe49cac3a36847f81a67c7,Directing,0,1023400,Director,Marta Arribas,None
100085,52fe49cac3a36847f81a67cd,Directing,0,1023401,Director,Ana Prez,None
100089,52fe49cbc3a36847f81a68cb,Production,2,30053,Producer,Ana Prez,
100089,52fe49cbc3a36847f81a68d7,Writing,2,79390,Writer,Paul Bales,None
100089,5358e3d10e0a260691008f57,Camera,2,79392,Director of Photography,Alexander Yellen,None
100089,54a012e1925141312900b126,Sound,2,128499,Supervising Sound Editor,Brett Bach,None
100089,54a0134a92514121270018db,Sound,2,128499,Sound ReRecording Mixer,Brett Bach,None
100089,54a012c0925141313200a682,Crew,2,128762,Post Production Supervisor,Mark Quod,None
100089,52fe49cbc3a36847f81a68dd,Sound,2,128763,Original Music Composer,Mark Quod,
100089,52fe49cbc3a36847f81a68fb,Art,0,139435,Art Direction,Edward Payson,None
100089,52fe49cbc3a36847f81a68ef,Production,2,211900,Casting,Gerald Webb,ndeC3GwyeR8lPzzKld8DFP9hxIAjpg
100089,538b2f880e0a266712001b42,Production,2,236844,Executive Producer,Gerald Webb,
100089,52fe49cbc3a36847f81a6929,Costume  MakeUp,0,935290,Costume Design,Amber Hamzeh,None
100089,52fe49cbc3a36847f81a68f5,Art,1,1001721,Production Design,Alexa Roland,None
100089,52fe49cbc3a36847f81a68c5,Directing,2,1023419,Director,Joseph J Lawson,None
100089,54a0135f925141312300a93a,Visual Effects,2,1023419,Visual Effects Supervisor,Joseph J Lawson,None
100089,52fe49cbc3a36847f81a68e9,Editing,2,1023424,Editor,Rob Pallatina,None
100089,54a01331925141312300a937,Sound,2,1085032,Sound Designer,Steve Neal,None
100089,54a01288925141236b0018c8,Art,0,1094460,Set Decoration,Kyle Caraher,None
100089,54a012aa925141312300a92e,Costume  MakeUp,0,1405334,Makeup Department Head,Carleigh Herbert,None
100089,54a0137bc3a36855420077d7,Camera,0,1405335,Steadicam Operator,Jon Edwards,None
100089,54a0138f925141312900b138,Camera,0,1405336,Still Photographer,Sean Patrick Watkins,None
100089,54a013abc3a3680b27009255,Lighting,0,1405339,Gaffer,Steve Goodloe,None
100089,54a013c9c3a3680b2700925e,Crew,0,1405340,Translator,Johannes Goetz,None
100167,546ca984925141304c001840,Writing,0,28283,Screenplay,Buddy Giovinazzo,HnFZ79Yl4t3ltLXXmV50XjUfVnjpg
100167,52fe49cec3a36847f81a73cb,Directing,0,28283,Director,Buddy Giovinazzo,HnFZ79Yl4t3ltLXXmV50XjUfVnjpg
100183,52fe49cfc3a36847f81a7551,Editing,2,2070,Editor,Chris Gill,None
100183,52fe49cfc3a36847f81a752d,Production,0,56626,Executive Producer,Jamie Carmichael,None
100183,52fe49cfc3a36847f81a7527,Production,0,56627,Producer,Arabella Page Croft,None
100183,52fe49cfc3a36847f81a7521,Production,0,56628,Producer,Kieran Parker,None
100183,52fe49cfc3a36847f81a751b,Production,0,56630,Executive Producer,Nigel Thomas,None
100183,52fe49cfc3a36847f81a750f,Directing,2,56635,Director,Steve Barker,None
100183,52fe49cfc3a36847f81a7515,Writing,0,56636,Writer,Rae Brunton,None
100183,52fe49cfc3a36847f81a7533,Production,0,56639,Casting,Kate Plantin,None
100183,52fe49cfc3a36847f81a753f,Costume  MakeUp,0,56642,Costume Design,Alison Mitchell,None
100183,52fe49cfc3a36847f81a7539,Art,0,1037754,Production Design,James Lapsley,None
100183,52fe49cfc3a36847f81a7545,Costume  MakeUp,0,1037756,Makeup Artist,Niamh Morrison,None
100183,52fe49cfc3a36847f81a754b,Crew,0,1037760,Makeup Effects,Paul Hyett,hYlSgHmHlaZpt3yDoShtB84jjaqjpg
100183,536e94dfc3a368121800d233,Camera,0,1037762,Director of Photography,Darran Tiernan,None
100185,52fe49cfc3a36847f81a759d,Directing,2,79690,Director,Ray Argall,None
100185,52fe49cfc3a36847f81a75a3,Writing,2,79690,Writer,Ray Argall,None
100185,52fe49cfc3a36847f81a75a9,Production,0,1023666,Producer,Cristina Pozzan,None
100196,52fe49cfc3a36847f81a76b1,Directing,0,1023674,Director,Alan Wade,None
100196,52fe49cfc3a36847f81a76b7,Writing,0,1023675,Author,Branimir epanovi,None
100196,52fe49cfc3a36847f81a76bd,Writing,0,1023676,Writer,Alan Wade,None
100205,52fe49d0c3a36847f81a78ff,Directing,2,98539,Director,Frank Zappa,j7LpfGOth44C2QpEhFDx6QTJMekjpg
100205,52fe49d0c3a36847f81a7905,Production,2,98539,Producer,Frank Zappa,j7LpfGOth44C2QpEhFDx6QTJMekjpg
100246,52fe49d1c3a36847f81a7c99,Directing,2,1024165,Director,Winsor McCay,x74p5m1puvickwCeiljLwILJMADjpg
100246,52fe49d1c3a36847f81a7cb3,Writing,2,1024165,Writer,Winsor McCay,x74p5m1puvickwCeiljLwILJMADjpg
100257,52fe49d1c3a36847f81a7df9,Writing,2,27916,Story,W Somerset Maugham,mseHL0TUkLcRXds5Pwjmbec8hytjpg
100257,52fe49d1c3a36847f81a7dc5,Directing,2,35318,Director,Ken Annakin,8oFZguwvvd1F3CETULi37Gq1ZtLjpg
100257,52fe49d1c3a36847f81a7dcb,Writing,2,65854,Writer,RC Sherriff,None
100257,5321e429c3a3685745003618,Directing,0,97212,Director,Harold French,None
100257,52fe49d1c3a36847f81a7dbf,Directing,0,103589,Director,Arthur Crabtree,lwJOyPBCvlRLsfBe8SPRgz9fE2Ljpg
100257,52fe49d1c3a36847f81a7db3,Directing,2,115372,Director,Ralph Smart,None
100270,52fe49d2c3a36847f81a7fcd,Editing,2,15604,Editor,Nacho Ruiz Capillas,None
100270,52fe49d2c3a36847f81a7fc1,Sound,0,96694,Music,Sergio Moure,None
100270,52fe49d2c3a36847f81a7fc7,Crew,0,98398,Cinematography,Carlos Ferro,None
100270,52fe49d2c3a36847f81a7fa3,Writing,0,237583,Screenplay,Juan Martnez Moreno,None
100270,52fe49d2c3a36847f81a7f85,Directing,0,237583,Director,Juan Martnez Moreno,None
100270,52fe49d2c3a36847f81a7fb5,Production,1,1034171,Producer,Emma Lustres,None
100270,52fe49d2c3a36847f81a7fbb,Production,0,1096644,Executive Producer,Borja Pena,None
100270,52fe49d2c3a36847f81a7fa9,Production,2,1106899,Producer,Toms Cimadevilla,eUV2Clw6pcRXMpTGE4irNLGrmaMjpg
100270,52fe49d2c3a36847f81a7faf,Production,0,1106900,Executive Producer,Beatriz Delgado,None
100270,52fe49d2c3a36847f81a7fd3,Art,0,1106902,Art Direction,Sandra Frantz,None
100272,52fe49d2c3a36847f81a8089,Directing,0,1024214,Director,Keith Wright,None
100272,52fe49d2c3a36847f81a808f,Writing,0,1024214,Writer,Keith Wright,None
100275,52fe49d2c3a36847f81a80df,Writing,2,166530,Writer,Jonathan Rannells,None
100275,52fe49d2c3a36847f81a80e5,Writing,0,179266,Story,Alex Epstein,None
100275,52fe49d2c3a36847f81a80eb,Writing,0,1024216,Screenplay,Boris Rodriguez,None
100275,52fe49d2c3a36847f81a80cd,Directing,0,1024216,Director,Boris Rodriguez,None
100275,56139b9c925141478d00def2,Production,0,1024216,Producer,Boris Rodriguez,None
100275,56139be9c3a36818a1000a3c,Production,1,1035176,Casting,Sara Kay,egXo7nM0a8my0ITjrcN5pt8vL9Mjpg
100275,56139b879251412d06001d44,Production,0,1078982,Producer,Sara Kay,
100275,56139bc29251414ec6008343,Camera,0,1119430,Director of Photography,Philippe Kress,None
100275,56139bfcc3a36868140192d4,Production,1,1516101,Casting,Jenny Lewis,6y5cKHxz8p7QK5YETtOmsUwZiQjjpg
100275,56139b739251414ec6008339,Production,0,1519334,Producer,Michael Dobbin,None
100275,56139bb0c3a368680e0174ad,Sound,2,1519335,Music,Michael Dobbin,
100275,56139bd792514172d6001cab,Editing,0,1519336,Editor,Sara Bgh,None
100287,52fe49d2c3a36847f81a8169,Directing,0,1024221,Director,Bente Milton,None
100287,52fe49d2c3a36847f81a816f,Directing,0,1024222,Director,Mikkel Stolt,None
100450,52fe49d9c3a36847f81a996d,Directing,2,94158,Director,R Kelly,e0ogzjN4otIYhK0pKLuKEEFZlR0jpg
100450,52fe49d9c3a36847f81a9973,Directing,0,1024313,Director,Jim Swaffield,None
100490,57e70955925141395b00a907,Directing,2,150181,Director,John Erman,None
100490,57e709379251416c69002706,Writing,2,238565,Writer,William Hanley,None
100490,57e70921925141390b00aad8,Writing,0,1684485,Novel,Alexandra Ripley,None
100529,562e3fd5925141285700a942,Production,1,4023,Casting,Suzanne Smith,fASNhfD4Tmw6KPW0LoPUycIFxELjpg
100529,562e3f9d9251414ab7008f33,Editing,1,10419,Editor,Suzy Elmiger,None
100529,562e3f03925141284c00aea3,Production,2,27679,Producer,Michael London,None
100529,562e3eeec3a3681b5200abc3,Production,0,59478,Producer,Jocelyn Hayes,None
100529,562e3fb0925141285700a93d,Editing,1,61484,Editor,Susan Littenberg,None
100529,562e3f809251414ad80090c3,Camera,2,71621,Director of Photography,Jakob Ihre,None
100529,52fe49dbc3a36847f81aa189,Writing,1,82885,Screenplay,Zoe ListerJones,3Mhruo66aGTsJiSct1PagomFONvjpg
100529,52fe49dbc3a36847f81aa183,Writing,2,131870,Screenplay,Daryl Wein,ymyjlpJ6cMPmMjJo9NapUrHhsODjpg
100529,52fe49dbc3a36847f81aa171,Directing,2,131870,Director,Daryl Wein,ymyjlpJ6cMPmMjJo9NapUrHhsODjpg
100529,562e4023c3a3681b5e00a965,Costume  MakeUp,1,231832,Costume Design,Jenny Gering,9I8OljQNMi8A9Lw0UKQmuSIseJxjpg
100529,58f87346c3a36875f0005a2e,Sound,2,930989,Original Music Composer,Will Bates,j7JQ72nm3WB4oSIDtIgXOPEKkpjjpg
100529,562e3f33925141285300b30f,Production,1,957566,Producer,Janice Williams,None
100529,562e3fc59251414ab7008f3c,Production,0,1046729,Casting,Jessica Kelly,None
100529,58f873529251415c0300660b,Sound,2,1298750,Original Music Composer,Phil Mossman,bDx5vQ3JopmqA2IyTl2mj0STwfijpg
100529,562e3fffc3a3681b5200abe6,Art,2,1338098,Art Direction,Peter Baran,None
100529,562e3fe8c3a3681b6100b2f9,Art,1,1470173,Production Design,Teresa Mastropierro,None
100529,562e4010c3a3681b6100b301,Art,0,1527484,Set Decoration,Sheila Bock,None
100540,559b94c09251413ccf001252,Art,0,22239,Production Design,Travis Zariwny,None
100540,559b94a7c3a368719a001333,Production,1,35145,Casting,Adrienne Stern,kyAYcuy7NVLSaXWJELbsyW87EY0jpg
100540,559b937dc3a3687179001431,Production,0,87288,Producer,Jonny Gillette,None
100540,559b9480c3a368719a00132d,Editing,2,121608,Editor,James Westby,None
100540,559b95c1c3a368719a00134d,Sound,0,204272,Sound Designer,Jason Wells,None
100540,559b94649251414940000156,Sound,0,204272,Music,Jason Wells,None
100540,52fe49dbc3a36847f81aa255,Directing,0,1024820,Director,Mischa Webley,None
100540,559b93d59251414882000100,Writing,0,1024820,Writer,Mischa Webley,None
100540,559b950cc3a36871950012db,Costume  MakeUp,0,1330585,Costume Design,Angelique Paull,None
100540,559b9631c3a368717b0013ab,Lighting,0,1366075,Gaffer,Jean Margaret Thomas,None
100540,559b9532c3a368717900145d,Costume  MakeUp,0,1434899,Makeup Artist,Christina Kortum,None
100540,559b96059251413cc9001439,Camera,0,1456354,Steadicam Operator,TJ Williams Jr,None
100540,559b93b5c3a36871820011d5,Production,0,1485161,Producer,Zach Hagen,None
100540,559b9425c3a3687176001480,Camera,0,1485162,Director of Photography,Eric Billman,None
100540,559b94d59251413cd500126b,Art,0,1485163,Art Direction,Kent Daniels,None
100540,559b9545c3a368717600149c,Costume  MakeUp,0,1485164,Makeup Artist,Kim Donohue,None
100540,559b9560c3a36871820011fa,Crew,0,1485165,Property Master,Jonathan Cranmer,None
100540,559b95799251413cc60012f6,Art,0,1485166,Construction Coordinator,TJ Brown,None
100540,559b95eac3a368719e00126a,Camera,0,1485170,Camera Operator,TJ Brown,
100540,559b964ac3a368718200120e,Directing,0,1485172,Script Supervisor,Yona Prost,None
100830,52fe49e2c3a36847f81aba23,Writing,0,1033621,Writer,Mathieu Oullion,nKap51e5o7k0p86RgUYY35OxobDjpg
100830,58950308c3a36808980025d5,Directing,0,78221,Director,Romain Lvy,zCBQ4z01IhbKcnafkgd8uFXSWG9jpg
100830,58950312c3a368089b0027c2,Writing,0,78221,Writer,Romain Lvy,zCBQ4z01IhbKcnafkgd8uFXSWG9jpg
101,52fe4217c3a36847f8003679,Directing,2,59,Director,Luc Besson,dXJdczT1NcvcZtnoWVGT0NmG11vjpg
101,52fe4217c3a36847f800367f,Production,2,60,Producer,Patrice Ledoux,None
101,52fe4217c3a36847f8003685,Sound,0,996,Original Music Composer,Eric Serra,iY45MsVHxI4DLTqk9zKEl3XHRmdjpg
101,52fe4217c3a36847f800368b,Camera,2,997,Director of Photography,Thierry Arbogast,None
101,52fe4217c3a36847f8003691,Editing,1,998,Editor,Sylvie Landra,None
101,52fe4217c3a36847f8003697,Production,2,999,Casting,Todd M Thaler,None
101,52fe4217c3a36847f800369d,Art,2,1000,Production Design,Dan Weil,None
101,52fe4217c3a36847f80036a3,Art,0,1001,Art Direction,Gerard Drolon,None
101,52fe4217c3a36847f80036a9,Art,0,1002,Set Decoration,Franoise BenotFresco,None
101,52fe4217c3a36847f80036af,Costume  MakeUp,1,907,Costume Design,Franoise BenotFresco,
101,52fe4217c3a36847f80036c9,Writing,2,59,Screenplay,Luc Besson,dXJdczT1NcvcZtnoWVGT0NmG11vjpg
101,59178e9a925141580d038ba8,Directing,0,1288056,Script Supervisor,Sylvette Baudrot,None
101,59178ea9c3a368371b02a470,Camera,0,1770105,Still Photographer,Patrick Camboulive,None
101,59181180c3a36840aa03bf68,Crew,0,1816483,Executive Music Producer,Claude Serra,None
101,591817a2c3a36842d60434e6,Sound,0,10052,Sound ReRecording Mixer,Franois Groult,None
101,591817adc3a368423c04234e,Sound,0,28686,Sound ReRecording Mixer,Grard Lamps,None
101,5918186ec3a368371b03316c,Sound,0,10054,Sound ReRecording Mixer,Bruno Tarrire,None
101,59181890c3a36842d60435b0,Directing,2,8392,First Assistant Director,Pascal Chaumeil,6imfuNPZR7hKZbbmMuUxPI0LHRjjpg
101,59181914c3a3683fb603dd7c,Crew,2,34540,Stunt Coordinator,Peter Bucossi,None
101006,58fb6ccfc3a3687a2500dd5b,Production,0,6151,Producer,Marianne Slot,None
101006,58fb6d46925141642f00e626,Production,0,28503,Producer,Luis Miarro,None
101006,58fb6d5b925141642800e22c,Production,0,32168,CoProducer,Christoph Hahnheiser,None
101006,58fb6cc7c3a36879be00e4f3,Camera,2,68145,Director of Photography,Lucio Bonelli,None
101006,52fe49e6c3a36847f81ac6f3,Directing,2,1002601,Director,Lisandro Alonso,dtM6Pj4FTlDy2YV7iQeLqv1S2udjpg
101006,58fb6d64925141640b00e500,Production,2,1002601,Producer,Lisandro Alonso,dtM6Pj4FTlDy2YV7iQeLqv1S2udjpg
101006,58fb6cb0925141642f00e5ba,Writing,2,1002601,Writer,Lisandro Alonso,dtM6Pj4FTlDy2YV7iQeLqv1S2udjpg
101006,58fb6cb8c3a36879be00e4e7,Writing,2,1022346,Screenplay,Salvador Roselli,None
101006,58fb6cc0925141640b00e482,Sound,0,1159608,Original Music Composer,Flor Maleva,None
101006,58fb6d50925141643c00e3f4,Production,0,1159613,Producer,Ilse Hughan,None
101176,52fe49e9c3a36847f81ad081,Directing,0,230395,Director,Jonathan Zarantonello,None
101176,52fe49e9c3a36847f81ad087,Writing,0,1080550,Writer,Paolo Guerrieri,None
101176,52fe49e9c3a36847f81ad08d,Writing,0,592716,Writer,Luigi Sardiello,None
101176,52fe49e9c3a36847f81ad093,Writing,0,230395,Writer,Jonathan Zarantonello,None
101176,58ff0ccf92514107d0006827,Writing,0,230395,Novel,Jonathan Zarantonello,None
101176,58ff0ce3c3a368532200670f,Camera,2,56503,Director of Photography,Andrew Strahorn,None
101176,58ff0cf2c3a3685390005c18,Editing,0,1191309,Editor,Clelio Benevento,None
101176,58ff0d02925141081d006307,Editing,2,11776,Editor,Charles Bornstein,None
101226,530fef40c3a3682a02000671,Sound,2,1938,Original Music Composer,Henry Mancini,1MxXchHmzEu3IZFEtp95vm093MXjpg
101226,56d4c736c3a3681e3c017425,Camera,2,4308,Director of Photography,Russell Harlan,yDYlBTYPEMARI8sKwPjnleqQvFLjpg
101226,530fef5ec3a3682a02000673,Editing,2,4309,Editor,Folmar Blangsted,None
101226,530fef6ac3a36829d3000718,Art,0,7337,Art Direction,Joseph C Wright,None
101226,530fef84c3a36829d300071f,Costume  MakeUp,2,10189,Costume Design,Donfeld,None
101226,530fef77c3a36829ef0006c4,Art,2,10918,Set Decoration,Howard Bristol,None
101226,52fe49eac3a36847f81ad4a1,Directing,2,67451,Director,Delbert Mann,og3XZHwLtTjoxD2hNdORK2vXT67jpg
101226,52fe49eac3a36847f81ad4e3,Writing,0,176871,Screenplay,Tad Mosel,None
101281,52fe49edc3a36847f81addcd,Directing,2,47399,Director,Frank Tashlin,grAjH8s8DH71E9pdnLMd84tXFWljpg
101281,52fe49edc3a36847f81addd3,Writing,2,47399,Writer,Frank Tashlin,grAjH8s8DH71E9pdnLMd84tXFWljpg
101281,52fe49edc3a36847f81addd9,Writing,2,151527,Writer,Budd Grossman,None
101281,52fe49edc3a36847f81adddf,Writing,2,151527,Screenplay,Budd Grossman,None
101281,52fe49edc3a36847f81adde5,Production,2,21507,Producer,Jack Cummings,None
101281,52fe49edc3a36847f81addeb,Sound,0,71258,Music,John Williams,None
101281,52fe49edc3a36847f81addf7,Editing,2,11443,Editor,Hugh S Fowler,None
101281,52fe49edc3a36847f81addfd,Art,2,1027081,Art Direction,Leland Fuller,None
101281,52fe49edc3a36847f81ade03,Art,2,9061,Art Direction,Jack Martin Smith,None
101281,598cc87e9251414c0b000371,Camera,2,5806,Director of Photography,Daniel L Fapp,iVQCNRHUxLnbp6Xs73kSzyXmlmVjpg
101289,52fe49edc3a36847f81adfb7,Writing,2,17843,Screenplay,Harry Kurnitz,AavMMtPOF9e6qjktWazo9gJzSSqjpg
101289,52fe49edc3a36847f81adfb1,Directing,2,21311,Director,Wesley Ruggles,jSuOuGRWcpc9ZokELY2OmXcEa9Ljpg
101289,52fe49edc3a36847f81adfd1,Writing,0,1218841,Author,Marion Hargrove,None
101299,53281b0f9251411a1e001df2,Production,1,495,Casting,Debra Zane,None
101299,577ad8469251415afd0003d2,Sound,2,1213,Original Music Composer,James Newton Howard,5UTEMYS7rydwe7ooOmj2dLRFuu2jpg
101299,52fe49eec3a36847f81ae12d,Art,2,1890,Production Design,Philip Messina,None
101299,52fe49eec3a36847f81ae127,Production,2,4446,Producer,Jon Kilik,None
101299,5668990dc3a36836af003ab6,Production,0,6187,CoProducer,Aldric LaAuli Porter,None
101299,52fe49eec3a36847f81ae1a7,Directing,2,10943,Director,Francis Lawrence,qVU2jQI8KrCtwv6wKf5dwXEyF7Pjpg
101299,56689f73925141741100395f,Art,0,8281,Art Direction,Robert Fechtman,None
101299,56689e8692514173fc0039d6,Crew,2,40644,Stunt Coordinator,Chad Stahelski,hr82USXEc8XWvdnH0TpyddMpi7jjpg
101299,52fe49eec3a36847f81ae197,Writing,2,16961,Screenplay,Michael Arndt,ii6Z9GrrnsRuWMu9PVoiz4VlH4Sjpg
101299,56689ee292514173ff003a24,Art,2,21984,Set Decoration,Larry Dias,None
101299,56686863c3a3683699003163,Camera,0,27576,Director of Photography,Jo Willems,None
101299,5668a1e19251417408003aa2,Art,2,32903,Set Designer,Alan Au,None
101299,56686894c3a368369900316e,Production,1,56327,Executive Producer,Louise RosnerMeyer,1jRjnQRnwecGu9mk2IKIZJNg0R8jpg
101299,56689968925141740e003df5,Production,1,56327,Unit Production Manager,Louise RosnerMeyer,1jRjnQRnwecGu9mk2IKIZJNg0R8jpg
101299,52fe49eec3a36847f81ae10d,Writing,2,57631,Screenplay,Simon Beaufoy,cMXUiYg2lUBCkN5MMaaxI5xyB9Kjpg
101299,56689fa6925141740e003eb3,Crew,0,66513,Post Production Supervisor,Jeffrey Harlacker,None
101299,566868409251417404003388,Editing,2,66519,Editor,Alan Edward Bell,None
101299,5668999192514174040039ff,Production,0,72956,Executive In Charge Of Production,Donna Sloan,None
101299,56686882c3a36836af003449,Production,0,189111,Executive Producer,Suzanne Collins,hGVzeiNwffKyfV1baRJTgu2GlgNjpg
101299,52fe49eec3a36847f81ae113,Writing,0,189111,Novel,Suzanne Collins,hGVzeiNwffKyfV1baRJTgu2GlgNjpg
101299,52fe49eec3a36847f81ae1ad,Costume  MakeUp,1,406204,Makeup Department Head,Ve Neill,gNYwxuK5Z7Nr3tWtSWv0qAueUIsjpg
101299,5668a0e89251417401003cde,Production,0,935493,Casting Associate,John McAlaryt,None
101299,52fe49eec3a36847f81ae121,Production,0,935634,Producer,Nina Jacobson,None
101299,566868bec3a3683699003172,Production,1,971840,Executive Producer,Allison Shearmur,None
101299,53281b359251411a22001eb3,Costume  MakeUp,0,1002919,Costume Design,Trish Summerville,mBLxulkFOaMzFqagJNpOKTtHO9ajpg
101299,570bcd7d9251413c9000013b,Art,0,1025712,Supervising Art Director,John Collins,None
101299,52fe49eec3a36847f81ae139,Art,0,1068055,Set Designer,Jim Hewitt,None
101299,5668a1fbc3a36836ac003f84,Art,0,1068056,Set Designer,Easton Michael Smith,None
